Year,Date_Temp,Date,State,Region,Place,Name,Line Check,Latitude,Longitude,geometry,Location Returned,Location Returned Split,Postal Code
2015,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Segambut Dalam - Jln. Segambut,"Segambut Dalam - Jln. Segambut, Kuala Lumpur, Kuala Lumpur",1,3.1850739,101.6563447,POINT (101.6563447 3.1850739),"Jalan 1/38A, Segambut, Kuala Lumpur, 51200, Malaysia","['Jalan 1/38A', 'Segambut', 'Kuala Lumpur', '51200', 'Malaysia']",51200
2015,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Jln. Kolam Air,"Jln. Kolam Air, Kuala Lumpur, Kuala Lumpur",1,3.1701519,101.689887,POINT (101.689887 3.1701519),"Jalan Kolam Air, Sentul, Kuala Lumpur, 50350, Malaysia","['Jalan Kolam Air', 'Sentul', 'Kuala Lumpur', '50350', 'Malaysia']",50350
2015,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Kg. Kasipillay,"Kg. Kasipillay, Kuala Lumpur, Kuala Lumpur",1,3.1765538,101.6849523,POINT (101.6849523 3.1765538),"Putra Majestik, Jalan Kasipillay, Taman Million, Kampung Kasipillay, Kuala Lumpur, 51000, Malaysia","['Putra Majestik', 'Jalan Kasipillay', 'Taman Million', 'Kampung Kasipillay', 'Kuala Lumpur', '51000', 'Malaysia']",51000
2015,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Jln Batu Bata,"Jln Batu Bata, Kuala Lumpur, Kuala Lumpur",1,3.17138,101.6943124,POINT (101.6943124 3.17138),"361-D, Jalan Larut, Chow Kit, Sentul, Kuala Lumpur, 50586, Malaysia","['361-D', 'Jalan Larut', 'Chow Kit', 'Sentul', 'Kuala Lumpur', '50586', 'Malaysia']",50586
2015,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,Kepong Baru,"Kepong Baru, Kuala Lumpur, Kuala Lumpur",1,3.2116796,101.6481916,POINT (101.64819159734233 3.2116796),"PY10 Kepong Baru, Jalan Ambong 1, Taman Fadason, Jinjang, Kepong, Kuala Lumpur, 52100, Malaysia","['PY10 Kepong Baru', 'Jalan Ambong 1', 'Taman Fadason', 'Jinjang', 'Kepong', 'Kuala Lumpur', '52100', 'Malaysia']",52100
2015,13/8,13/8/2015,Kuala Lumpur,Kuala Lumpur,PPR Batu Muda,"PPR Batu Muda, Kuala Lumpur, Kuala Lumpur",1,3.20715905,101.6812418,POINT (101.68124179352168 3.20715905),"PPR Batu Muda, Kampung Medan Wira Utama, Kuala Lumpur, 51200, Malaysia","['PPR Batu Muda', 'Kampung Medan Wira Utama', 'Kuala Lumpur', '51200', 'Malaysia']",51200
2015,15/11,15/11/2015,Kuala Lumpur,Kuala Lumpur,Jln Tuanku Abdul Halim,"Jln Tuanku Abdul Halim, Kuala Lumpur, Kuala Lumpur",1,3.1659448,101.6691643,POINT (101.6691643 3.1659448),"Jalan Tuanku Abdul Halim, Duta, Taman Duta, Kuala Lumpur, 50480, Malaysia","['Jalan Tuanku Abdul Halim', 'Duta', 'Taman Duta', 'Kuala Lumpur', '50480', 'Malaysia']",50480
2015,15/11,15/11/2015,Kuala Lumpur,Kuala Lumpur,LRT Sg. Besi,"LRT Sg. Besi, Kuala Lumpur, Kuala Lumpur",1,3.0638272,101.7072884,POINT (101.7072884 3.0638272),"LRT Sungai Besi, Lebuhraya Sungai Besi, Taman Castlefield, Sungai Besi, Kuala Lumpur, 57000, Malaysia","['LRT Sungai Besi', 'Lebuhraya Sungai Besi', 'Taman Castlefield', 'Sungai Besi', 'Kuala Lumpur', '57000', 'Malaysia']",57000
2015,30/11,30/11/2015,Kuala Lumpur,Kuala Lumpur,Taman Batu Muda,"Taman Batu Muda, Kuala Lumpur, Kuala Lumpur",1,3.2267041,101.6848014,POINT (101.6848014 3.2267041),"Jalan Batu Muda 20, Taman Batu Muda, Kuala Lumpur, 68100, Malaysia","['Jalan Batu Muda 20', 'Taman Batu Muda', 'Kuala Lumpur', '68100', 'Malaysia']",68100
2015,12-Feb,2/12/2015,Kuala Lumpur,Kuala Lumpur,Jalan Kuching,"Jalan Kuching, Kuala Lumpur, Kuala Lumpur",1,3.1782339,101.6760861,POINT (101.6760861 3.1782339),"Jalan Kuching, Taman Million, Kampung Kasipillay, Kuala Lumpur, 50480, Malaysia","['Jalan Kuching', 'Taman Million', 'Kampung Kasipillay', 'Kuala Lumpur', '50480', 'Malaysia']",50480
2015,1-Nov,11/1/2015,Labuan,Labuan,Kg. Batu Manikar,"Kg. Batu Manikar, Labuan, Labuan",1,5.3805825,115.2297545,POINT (115.2297545 5.3805825),"Jalan Batu Manikar, Kampung Pohon Batu, Labuan, 87014, Malaysia","['Jalan Batu Manikar', 'Kampung Pohon Batu', 'Labuan', '87014', 'Malaysia']",87014
2015,6-Sep,9/6/2015,Labuan,Labuan,Kg. Lubok Temiang,"Kg. Lubok Temiang, Labuan, Labuan",1,5.3703535,115.2404231,POINT (115.2404231 5.3703535),"Jalan Lubok Temiang, Kampung Pohon Batu, Labuan, 87014, Malaysia","['Jalan Lubok Temiang', 'Kampung Pohon Batu', 'Labuan', '87014', 'Malaysia']",87014
2015,6-Dec,12/6/2015,Labuan,Labuan,Kg. Ganggarak,"Kg. Ganggarak, Labuan, Labuan",1,5.3667589,115.2271199,POINT (115.2271199 5.3667589),"19 Kampung Ganggarak, Kampung Pohon Batu, Labuan, 87014, Malaysia","['19 Kampung Ganggarak', 'Kampung Pohon Batu', 'Labuan', '87014', 'Malaysia']",87014
2015,17/12,17/12/2015,Labuan,Labuan,kg. Sg. Lada,"kg. Sg. Lada, Labuan, Labuan",1,5.3286044,115.1911884,POINT (115.1911884 5.3286044),"Jalan Sungai Lada, Bandar Victoria, Labuan, 87000, Malaysia","['Jalan Sungai Lada', 'Bandar Victoria', 'Labuan', '87000', 'Malaysia']",87000
2015,2-Jun,6/2/2015,Melaka,Alor Gajah,Kg. Pengkalan,"Kg. Pengkalan, Alor Gajah, Melaka",1,2.379126,102.2202129,POINT (102.2202129 2.379126),"Jalan Pengkalan Kasa, Pengkalan, Alor Gajah, Melaka, 78000, Malaysia","['Jalan Pengkalan Kasa', 'Pengkalan', 'Alor Gajah', 'Melaka', '78000', 'Malaysia']",78000
2015,2-Jun,6/2/2015,Melaka,Alor Gajah,Bukit Tambun,"Bukit Tambun, Alor Gajah, Melaka",1,2.3310023,102.295057,POINT (102.29505697897908 2.3310023),"Taman Bukit Tambun Perdana, Kampung Bukit Tambun, Alor Gajah, Melaka, 76100, Malaysia","['Taman Bukit Tambun Perdana', 'Kampung Bukit Tambun', 'Alor Gajah', 'Melaka', '76100', 'Malaysia']",76100
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Krubong Indah,"Krubong Indah, Melaka Tengah, Melaka",1,2.2930946,102.2500784,POINT (102.25007842397034 2.2930946),"Taman Krubong Indah, Melaka Tengah, Melaka, 76100, Malaysia","['Taman Krubong Indah', 'Melaka Tengah', 'Melaka', '76100', 'Malaysia']",76100
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Kg. Tanah Merah,"Kg. Tanah Merah, Melaka Tengah, Melaka",1,2.2427316,102.1513523,POINT (102.1513523 2.2427316),"Kampung Tanah Merah Jaya, Melaka Tengah, Melaka, 76400, Malaysia","['Kampung Tanah Merah Jaya', 'Melaka Tengah', 'Melaka', '76400', 'Malaysia']",76400
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Taman Tamby Chik Karim,"Taman Tamby Chik Karim, Melaka Tengah, Melaka",1,2.2667778,102.240681,POINT (102.240681 2.2667778),"Taska Permata Kemas Taman Datuk Tamby Chik Karim, Jalan Jasa Merdeka 7, Taman Datuk Tamby Chik Karim, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75350, Malaysia","['Taska Permata Kemas Taman Datuk Tamby Chik Karim', 'Jalan Jasa Merdeka 7', 'Taman Datuk Tamby Chik Karim', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75350', 'Malaysia']",75350
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Taman Angkasa Nuri,"Taman Angkasa Nuri, Melaka Tengah, Melaka",1,2.2649363,102.2511869,POINT (102.25118690241379 2.2649362999999996),"Lapangan Terbang Antarabangsa Melaka, Jalan Angkasa Nuri 26, Taman Angkasa Nuri, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75350, Malaysia","['Lapangan Terbang Antarabangsa Melaka', 'Jalan Angkasa Nuri 26', 'Taman Angkasa Nuri', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75350', 'Malaysia']",75350
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Taman Merdeka,"Taman Merdeka, Melaka Tengah, Melaka",1,2.2539867,102.237473,POINT (102.237473 2.2539867),"Taman IKS Merdeka, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75350, Malaysia","['Taman IKS Merdeka', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75350', 'Malaysia']",75350
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Balai Panjang,"Balai Panjang, Melaka Tengah, Melaka",1,2.2355184,102.2251316,POINT (102.22513156924038 2.2355184),"Jalan BPI 2, Taman Balai Panjang Indah, Malim Jaya, Bandaraya Melaka, Melaka Tengah, Melaka, 75250, Malaysia","['Jalan BPI 2', 'Taman Balai Panjang Indah', 'Malim Jaya', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75250', 'Malaysia']",75250
2015,2-Jun,6/2/2015,Melaka,Melaka Tengah,Taman Malim Jaya,"Taman Malim Jaya, Melaka Tengah, Melaka",1,2.2439209,102.2328899,POINT (102.2328899 2.2439209),"Jalan Zahir 14, Taman Industri Malim Jaya, Malim Jaya, Bandaraya Melaka, Melaka Tengah, Melaka, 75250, Malaysia","['Jalan Zahir 14', 'Taman Industri Malim Jaya', 'Malim Jaya', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75250', 'Malaysia']",75250
2015,2-Jun,6/2/2015,Melaka,Jasin,Simpang Bekoh,"Simpang Bekoh, Jasin, Melaka",1,2.3575617,102.5120653,POINT (102.5120653 2.3575617),"J145, Taman Bekoh Jaya, Simpang Bekoh, Jasin, Melaka, 77100, Malaysia","['J145', 'Taman Bekoh Jaya', 'Simpang Bekoh', 'Jasin', 'Melaka', '77100', 'Malaysia']",77100
2015,2-Jun,6/2/2015,Melaka,Jasin,Kg. Chohong,"Kg. Chohong, Jasin, Melaka",1,2.2945009,102.5023719,POINT (102.5023719 2.2945009),"Jalan Sialang, Chohong, Jasin, Melaka, 84900, Malaysia","['Jalan Sialang', 'Chohong', 'Jasin', 'Melaka', '84900', 'Malaysia']",84900
2015,2-Jun,6/2/2015,Melaka,Jasin,Pondok Kempas,"Pondok Kempas, Jasin, Melaka",1,2.3402049,102.3672295,POINT (102.36722947774847 2.3402049),"Masjid Al-Hasanah, Km. 28, Kampung Pondok Kempas, Selandar, Jasin, Melaka, 77500, Malaysia","['Masjid Al-Hasanah', 'Km. 28', 'Kampung Pondok Kempas', 'Selandar', 'Jasin', 'Melaka', '77500', 'Malaysia']",77500
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Jalan Hang Tuah,"Jalan Hang Tuah, Melaka Tengah, Melaka",1,2.2036667,102.2463775,POINT (102.2463775 2.2036667),"Bank Islam, Jalan Hang Tuah, Kampung Tujuh, Bandaraya Melaka, Melaka Tengah, Melaka, 75300, Malaysia","['Bank Islam', 'Jalan Hang Tuah', 'Kampung Tujuh', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75300', 'Malaysia']",75300
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Bukit Piatu,"Bukit Piatu, Melaka Tengah, Melaka",1,2.2085314,102.2741678,POINT (102.2741678 2.2085314),"Bukit Piatu, Kampung Bukit Piatu, Bandaraya Melaka, Melaka Tengah, Melaka, 75150, Malaysia","['Bukit Piatu', 'Kampung Bukit Piatu', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75150', 'Malaysia']",75150
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Peringgit Point,"Peringgit Point, Melaka Tengah, Melaka",1,2.22506975,102.2619503,POINT (102.261950321423 2.22506975),"Peringgit Point, Lebuh Ayer Keroh, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75460, Malaysia","['Peringgit Point', 'Lebuh Ayer Keroh', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75460', 'Malaysia']",75460
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Kg. Pulau Melaka,"Kg. Pulau Melaka, Melaka Tengah, Melaka",1,2.2404054,102.2146753,POINT (102.2146753 2.2404054),"Jalan Bertam Perdana 1, Taman Gadong Perdana, Bandaraya Melaka, Melaka Tengah, Melaka, 75250, Malaysia","['Jalan Bertam Perdana 1', 'Taman Gadong Perdana', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75250', 'Malaysia']",75250
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Melaka Mall,"Melaka Mall, Melaka Tengah, Melaka",1,2.231785,102.2820777,POINT (102.28207774877086 2.231785),"Melaka Mall, Jalan Tun Abdul Razak, Taman Sentosa, Kampung Bukit Beruang, Ayer Keroh, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75460, Malaysia","['Melaka Mall', 'Jalan Tun Abdul Razak', 'Taman Sentosa', 'Kampung Bukit Beruang', 'Ayer Keroh', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75460', 'Malaysia']",75460
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Kota Laksamana,"Kota Laksamana, Melaka Tengah, Melaka",1,2.2033783,102.2371079,POINT (102.2371079 2.2033783),"Ibu Pejabat St. John Ambulans Malaysia, Melaka, Kawasan 2 Unit Jantung, Block A, Jalan Siantan 2/4, Taman Sri Siantan, Bandaraya Melaka, Melaka Tengah, Melaka, 75200, Malaysia","['Ibu Pejabat St. John Ambulans Malaysia', 'Melaka', 'Kawasan 2 Unit Jantung', 'Block A', 'Jalan Siantan 2/4', 'Taman Sri Siantan', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75200', 'Malaysia']",75200
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Kg. Musai,"Kg. Musai, Melaka Tengah, Melaka",1,2.2151805,102.27135,POINT (102.27135 2.2151805),"Jalan Solok Musai, Bukit Baru, Bandaraya Melaka, Melaka Tengah, Melaka, 75150, Malaysia","['Jalan Solok Musai', 'Bukit Baru', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75150', 'Malaysia']",75150
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Taman RB Bachang,"Taman RB Bachang, Melaka Tengah, Melaka",1,2.2396959,102.2516622,POINT (102.2516622 2.2396959),"Jalan Melaka Baru 3/12, Taman Bachang Baru, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75350, Malaysia","['Jalan Melaka Baru 3/12', 'Taman Bachang Baru', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75350', 'Malaysia']",75350
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Kg. Batu Berendam,"Kg. Batu Berendam, Melaka Tengah, Melaka",1,2.2507491,102.2542092,POINT (102.2542092 2.2507491),"Jalan Tunku Abdul Rahman, Batu Berendam, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75350, Malaysia","['Jalan Tunku Abdul Rahman', 'Batu Berendam', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75350', 'Malaysia']",75350
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Taman Bahagia,"Taman Bahagia, Melaka Tengah, Melaka",1,2.2229126,102.2438009,POINT (102.2438009 2.2229126),"Jalan Taman Rumpun Bahagia, Bandaraya Melaka, Melaka Tengah, Melaka, 75400, Malaysia","['Jalan Taman Rumpun Bahagia', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75400', 'Malaysia']",75400
2015,6-Jul,7/6/2015,Melaka,Melaka Tengah,Kg. Limbongan,"Kg. Limbongan, Melaka Tengah, Melaka",1,2.2045345,102.2209731,POINT (102.2209731 2.2045345),"Lebuhraya Coastal, Taman Limbongan Jaya, Bandaraya Melaka, Melaka Tengah, Melaka, 75200, Malaysia","['Lebuhraya Coastal', 'Taman Limbongan Jaya', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75200', 'Malaysia']",75200
2015,8-Jun,6/8/2015,Melaka,Melaka Tengah,Balai Panjang,"Balai Panjang, Melaka Tengah, Melaka",1,2.2355184,102.2251316,POINT (102.22513156924038 2.2355184),"Jalan BPI 2, Taman Balai Panjang Indah, Malim Jaya, Bandaraya Melaka, Melaka Tengah, Melaka, 75250, Malaysia","['Jalan BPI 2', 'Taman Balai Panjang Indah', 'Malim Jaya', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75250', 'Malaysia']",75250
2015,8-Jun,6/8/2015,Melaka,Alor Gajah,Pekan Alor Gajah,"Pekan Alor Gajah, Alor Gajah, Melaka",1,2.3120442,102.2823189,POINT (102.2823189 2.3120442),"Pekan Durian Tunggal, Durian Tunggal, Alor Gajah, Majlis Perbandaran Hang Tuah Jaya, Alor Gajah, Melaka, 76100, Malaysia","['Pekan Durian Tunggal', 'Durian Tunggal', 'Alor Gajah', 'Majlis Perbandaran Hang Tuah Jaya', 'Alor Gajah', 'Melaka', '76100', 'Malaysia']",76100
2015,8-Dec,12/8/2015,Melaka,Alor Gajah,Bukit Tambun,"Bukit Tambun, Alor Gajah, Melaka",1,2.3310023,102.295057,POINT (102.29505697897908 2.3310023),"Taman Bukit Tambun Perdana, Kampung Bukit Tambun, Alor Gajah, Melaka, 76100, Malaysia","['Taman Bukit Tambun Perdana', 'Kampung Bukit Tambun', 'Alor Gajah', 'Melaka', '76100', 'Malaysia']",76100
2015,8-Dec,12/8/2015,Melaka,Melaka Tengah,Kg. Pantai Kundur,"Kg. Pantai Kundur, Melaka Tengah, Melaka",1,2.2491112,102.1379176,POINT (102.1379176 2.2491112),"Jalan Lama Balik Bukit, Kampung Pantai Kundur, Melaka Tengah, Melaka, 76400, Malaysia","['Jalan Lama Balik Bukit', 'Kampung Pantai Kundur', 'Melaka Tengah', 'Melaka', '76400', 'Malaysia']",76400
2015,8-Dec,12/8/2015,Melaka,Melaka Tengah,Tanjung Keling,"Tanjung Keling, Melaka Tengah, Melaka",1,2.2227609,102.1619465,POINT (102.1619465 2.2227609),"Jalan Tanjung Kling, Tanjung Kling, Melaka Tengah, Melaka, 76400, Malaysia","['Jalan Tanjung Kling', 'Tanjung Kling', 'Melaka Tengah', 'Melaka', '76400', 'Malaysia']",76400
2015,8-Dec,12/8/2015,Melaka,Melaka Tengah,Balai Panjang,"Balai Panjang, Melaka Tengah, Melaka",1,2.2355184,102.2251316,POINT (102.22513156924038 2.2355184),"Jalan BPI 2, Taman Balai Panjang Indah, Malim Jaya, Bandaraya Melaka, Melaka Tengah, Melaka, 75250, Malaysia","['Jalan BPI 2', 'Taman Balai Panjang Indah', 'Malim Jaya', 'Bandaraya Melaka', 'Melaka Tengah', 'Melaka', '75250', 'Malaysia']",75250
2015,8-Dec,12/8/2015,Melaka,Melaka Tengah,Kg. Sg. Putat,"Kg. Sg. Putat, Melaka Tengah, Melaka",1,2.2559421,102.2634779,POINT (102.2634779 2.2559421),"Mango float, Jalan Sungai Putat, Taman Sutera Seksyen 2, Kampung Sungai Putat, Ayer Keroh, Majlis Perbandaran Hang Tuah Jaya, Melaka Tengah, Melaka, 75350, Malaysia","['Mango float', 'Jalan Sungai Putat', 'Taman Sutera Seksyen 2', 'Kampung Sungai Putat', 'Ayer Keroh', 'Majlis Perbandaran Hang Tuah Jaya', 'Melaka Tengah', 'Melaka', '75350', 'Malaysia']",75350
2015,26/10,26/10/2015,Melaka,Jasin,Kg. Bukit Asahan,"Kg. Bukit Asahan, Jasin, Melaka",1,2.4025056,102.5438728,POINT (102.5438728 2.4025056),"Bukit Asahan, Jasin, Melaka, 77100, Malaysia","['Bukit Asahan', 'Jasin', 'Melaka', '77100', 'Malaysia']",77100
2015,11-Jan,1/11/2015,Melaka,Jasin,Pondok Kempas,"Pondok Kempas, Jasin, Melaka",1,2.3402049,102.3672295,POINT (102.36722947774847 2.3402049),"Masjid Al-Hasanah, Km. 28, Kampung Pondok Kempas, Selandar, Jasin, Melaka, 77500, Malaysia","['Masjid Al-Hasanah', 'Km. 28', 'Kampung Pondok Kempas', 'Selandar', 'Jasin', 'Melaka', '77500', 'Malaysia']",77500
2015,11-Jan,1/11/2015,Melaka,Jasin,Selandar Jasin,"Selandar Jasin, Jasin, Melaka",1,2.3894861,102.3763307,POINT (102.3763307 2.3894861),"SMK Selandar, Jalan Selandar - Alor Gajah, Machap, Alor Gajah, Jasin, Melaka, 77500, Malaysia","['SMK Selandar', 'Jalan Selandar - Alor Gajah', 'Machap', 'Alor Gajah', 'Jasin', 'Melaka', '77500', 'Malaysia']",77500
2015,15/11,15/11/2015,Melaka,Alor Gajah,Bukit Hantu,"Bukit Hantu, Alor Gajah, Melaka",1,2.3245845,102.1788843,POINT (102.1788843 2.3245845),"Kampung Bukit Hantu, Alor Gajah, Melaka, 76300, Malaysia","['Kampung Bukit Hantu', 'Alor Gajah', 'Melaka', '76300', 'Malaysia']",76300
2015,15/11,15/11/2015,Melaka,Alor Gajah,Rembia,"Rembia, Alor Gajah, Melaka",1,2.3288645,102.2087672,POINT (102.2087672 2.3288645),"Rehat dan Rawat Rembia, Lebuh AMJ, Rembia, Alor Gajah, Melaka, 78000, Malaysia","['Rehat dan Rawat Rembia', 'Lebuh AMJ', 'Rembia', 'Alor Gajah', 'Melaka', '78000', 'Malaysia']",78000
2015,15/11,15/11/2015,Melaka,Alor Gajah,Alor Gajah,"Alor Gajah, Alor Gajah, Melaka",1,2.3780795,102.2089263,POINT (102.2089263 2.3780795),"Majlis Perbandaran Alor Gajah, 19, Genting Cheng Estate, Alor Gajah, Melaka, 78000, Malaysia","['Majlis Perbandaran Alor Gajah', '19', 'Genting Cheng Estate', 'Alor Gajah', 'Melaka', '78000', 'Malaysia']",78000
2015,25/11,25/11/2015,Melaka,Jasin,Pondok Kempas,"Pondok Kempas, Jasin, Melaka",1,2.3402049,102.3672295,POINT (102.36722947774847 2.3402049),"Masjid Al-Hasanah, Km. 28, Kampung Pondok Kempas, Selandar, Jasin, Melaka, 77500, Malaysia","['Masjid Al-Hasanah', 'Km. 28', 'Kampung Pondok Kempas', 'Selandar', 'Jasin', 'Melaka', '77500', 'Malaysia']",77500
2015,13/12,13/12/2015,Melaka,Alor Gajah,Kg. Sri Pengkalan,"Kg. Sri Pengkalan, Alor Gajah, Melaka",1,2.3729562,102.2262562,POINT (102.2262562 2.3729562),"Jalan Sri Sutera 3, Taman Sri Sutera, Alor Gajah, Melaka, 78000, Malaysia","['Jalan Sri Sutera 3', 'Taman Sri Sutera', 'Alor Gajah', 'Melaka', '78000', 'Malaysia']",78000
2015,13/12,13/12/2015,Melaka,Alor Gajah, Kg. Beringin," Kg. Beringin, Alor Gajah, Melaka",1,2.3347822,102.2556017,POINT (102.2556017 2.3347822),"Alor Gajah, Melaka, 76100, Malaysia","['Alor Gajah', 'Melaka', '76100', 'Malaysia']",76100
2015,13/12,13/12/2015,Melaka,Alor Gajah,Taman Seri Bayu,"Taman Seri Bayu, Alor Gajah, Melaka",1,2.38473065,102.2126651,POINT (102.2126650849033 2.38473065),"Jalan Selasih 4, Taman Seri Bayu 1, Alor Gajah, Melaka, 78000, Malaysia","['Jalan Selasih 4', 'Taman Seri Bayu 1', 'Alor Gajah', 'Melaka', '78000', 'Malaysia']",78000
2015,14/12,14/12/2015,Melaka,Melaka Tengah,Krubong,"Krubong, Melaka Tengah, Melaka",1,2.2959642,102.2468793,POINT (102.2468793 2.2959642),"Krubong, Melaka Tengah, Melaka, 75260, Malaysia","['Krubong', 'Melaka Tengah', 'Melaka', '75260', 'Malaysia']",75260
2015,14/12,14/12/2015,Melaka,Melaka Tengah,Tanah Merah,"Tanah Merah, Melaka Tengah, Melaka",1,2.2427316,102.1513523,POINT (102.1513523 2.2427316),"Kampung Tanah Merah Jaya, Melaka Tengah, Melaka, 76400, Malaysia","['Kampung Tanah Merah Jaya', 'Melaka Tengah', 'Melaka', '76400', 'Malaysia']",76400
2015,31/10,31/10/2015,Negeri Sembilan,Seremban,Jln. Lee Sam,"Jln. Lee Sam, Seremban, Negeri Sembilan",1,2.7253426,101.9365042,POINT (101.9365042 2.7253426),"Jalan Tunku Hassan, Lobak, Seremban, Negeri Sembilan, 70000, Malaysia","['Jalan Tunku Hassan', 'Lobak', 'Seremban', 'Negeri Sembilan', '70000', 'Malaysia']",70000
2015,11-Apr,4/11/2015,Negeri Sembilan,Seremban,Kg. Temiang,"Kg. Temiang, Seremban, Negeri Sembilan",1,2.7359029,101.9383829,POINT (101.9383829 2.7359029),"Kampung Bukit Temiang, Temiang, Seremban, Negeri Sembilan, 70200, Malaysia","['Kampung Bukit Temiang', 'Temiang', 'Seremban', 'Negeri Sembilan', '70200', 'Malaysia']",70200
2015,1-Aug,8/1/2015,Pahang,Raub,Taman Wawasan,"Taman Wawasan, Raub, Pahang",1,3.7684335,101.8522927,POINT (101.8522927 3.7684335),"Taman Wawasan, Jalan Kuala Lumpur - Gua Musang, Jalan Bentong - Gua Musang, Raub, Pahang, 27670, Malaysia","['Taman Wawasan', 'Jalan Kuala Lumpur - Gua Musang', 'Jalan Bentong - Gua Musang', 'Raub', 'Pahang', '27670', 'Malaysia']",27670
2015,1-Oct,10/1/2015,Pahang,Bentong,Pejabat Kesihatan Bentong,"Pejabat Kesihatan Bentong, Bentong, Pahang",1,3.5287745,101.90418,POINT (101.90418 3.5287745),"Pejabat Kesihatan Daerah Bentong, 8, Taman Desa Aman, Bentong, Pahang, 29700, Malaysia","['Pejabat Kesihatan Daerah Bentong', '8', 'Taman Desa Aman', 'Bentong', 'Pahang', '29700', 'Malaysia']",29700
2015,23/8,23/8/2015,Pahang,Kuantan,Jalan Besar,"Jalan Besar, Kuantan, Pahang",1,3.8069209,103.3294873,POINT (103.3294873 3.8069209),"Coastal Store, 4E, Jalan Besar, Kuantan, Pahang, 25000, Malaysia","['Coastal Store', '4E', 'Jalan Besar', 'Kuantan', 'Pahang', '25000', 'Malaysia']",25000
2015,18/10,18/10/2015,Pahang,Lipis,Jalan Batu 2,"Jalan Batu 2, Lipis, Pahang",1,4.2824494,101.9717235,POINT (101.9717235 4.2824494),"Jalan Central Spine, Lipis, Pahang, 27200, Malaysia","['Jalan Central Spine', 'Lipis', 'Pahang', '27200', 'Malaysia']",27200
2015,11-Nov,11/11/2015,Pahang,Raub,Kg. Ulu Gali,"Kg. Ulu Gali, Raub, Pahang",1,3.8246754,101.8995385,POINT (101.8995385 3.8246754),"Jalan Manggis Kampung Pintu Padang, Jalan Pntu Padang - Ulu Gali, Jalan Ulu Gali, Taman Lily, Raub, Pahang, 27600, Malaysia","['Jalan Manggis Kampung Pintu Padang', 'Jalan Pntu Padang - Ulu Gali', 'Jalan Ulu Gali', 'Taman Lily', 'Raub', 'Pahang', '27600', 'Malaysia']",27600
